1520	U22551	11/14/2019 1:49:45 PM	N2983 N14319 N3076 N11316 N3872 N4202 N27209 N18359 N2134 N7593 N11723 N20266 N10270 N23116 N25457 N26330 N15733 N20833 N15172 N20723 N26393 N7115 N527 N20953 N27525 N9163 N5039 N16746 N6328 N12227 N23739 N13024 N18597 N24112 N7026 N4320 N1982 N25455 N16295 N18788 N13290 N4124 N13943 N19479 N14099 N1573 N15807 N4376 N18074 N3037 N12544 N22360 N15020 N26106 N210 N14541 N24055 N15748 N8247 N3044 N28139 N1360 N15574 N26840 N21309 N22231 N23194 N24935 N15551 N22749 N6189 N1715 N18768 N20353 N12838 N15455 N13226 N2624 N4384 N23026 N20663 N2826 N14233 N6661 N13026 N17402 N17235 N21245 N21245 N837 N17483 N1780 N18517 N22756 N9814 N24746 N3011 N6501 N21145 N18041 N23293 N6940	N12833-0 N5323-0 N28404-0 N22019-0 N4298-0 N13316-0 N27543-0 N24064-0 N13422-0 N22931-0 N13075-0 N25333-0 N11575-0 N21219-0 N5830-0 N20712-0 N13463-0 N22192-0 N25728-0 N26548-0 N9870-0 N11158-0 N8948-1 N13552-0 N22011-0 N16974-0 N11790-0 N3869-0 N22216-0 N21240-0 N17138-0 N16348-0 N1202-0 N18790-0 N974-0 N8849-0 N22662-0 N19904-1 N6216-0 N13247-0 N14942-0 N23982-0
1522	U29706	11/14/2019 7:40:09 AM	N26036 N26569 N1470 N911 N27610 N20833 N21395 N20055 N16386 N25721 N848 N28159 N28154 N18884 N12242 N21768 N16427 N22989 N3534 N2158 N18625 N18492 N21715 N16639 N17235 N24626 N6457 N18859 N20343	N8654-0 N21146-0 N9314-0 N18087-0 N18368-0 N4324-0 N16916-0 N17839-0 N16354-0 N23543-0 N19629-0 N12387-0 N18638-0 N17671-0 N15605-0 N23591-0 N9058-0 N13667-0 N10679-0 N17954-0 N9459-0 N823-0 N25581-0 N18342-0 N13552-0 N27981-0 N26998-0 N16079-0 N2230-0 N6726-0 N21328-0 N26482-0 N27624-0 N25311-0 N20105-0 N14797-0 N22379-0 N16974-0 N5164-0 N2185-0 N17138-0 N25620-0 N8832-0 N15885-0 N19366-0 N27355-0 N1994-0 N13075-0 N2489-0 N170-0 N17492-0 N3869-0 N8579-0 N26688-0 N56-0 N11158-0 N2797-0 N12071-0 N23592-0 N25220-0 N2470-0 N9640-0 N11764-0 N6889-0 N27878-0 N25884-0 N974-0 N1570-0 N22078-0 N4738-0 N14054-0 N2818-0 N17978-0 N19406-0 N10821-0 N13606-0 N16415-0 N8849-0 N8802-0 N25897-0 N9870-0 N12833-0 N7261-0 N11571-0 N13247-0 N23067-0 N13254-0 N14639-0 N16506-1 N23409-0 N10086-0
1524	U56962	11/14/2019 4:56:37 AM	N18883 N16567 N22302 N12202 N17913 N21779 N4617 N4345 N9833 N25879 N25558 N18484 N16507 N22953 N2227 N7636 N4639 N13944 N5851 N17674 N16560 N24233 N9784 N28597 N22605 N2549 N16007 N13829 N22852 N18543 N34 N17104 N22852 N20139 N4424 N7651 N10972 N4381 N20663 N3204 N2099 N5792 N828 N4782 N23848 N24119	N23487-0 N11489-0 N22351-0 N23147-0 N23137-0 N4232-0 N2494-0 N1128-0 N16337-0 N8173-0 N25155-0 N7448-0 N19157-0 N17289-0 N755-0 N18853-0 N14531-0 N2185-0 N16415-0 N18622-0 N11158-0 N15885-0 N9983-0 N14605-0 N26157-0 N9556-0 N7883-0 N25311-0 N7744-0 N19242-0 N16108-0 N9956-0 N18087-0 N8654-1 N14054-0 N17492-0 N12683-0 N341-0 N6221-0 N15165-0 N15565-0 N22139-0 N6816-0 N23194-0 N3869-0 N2214-0 N2470-0 N10152-0 N1570-0 N27355-0 N4738-0 N2360-0 N17978-0 N13957-0 N2766-0 N26688-0 N13247-0 N23663-0 N2665-0 N25345-0 N18638-0 N5250-0 N4714-0 N26510-0 N28205-0 N16354-0 N20464-0 N6418-0 N17839-0 N16506-1 N9468-0 N19629-0 N17389-0 N23067-0 N17869-0 N12328-0 N22078-0 N14332-0 N17935-0 N24693-0 N15926-0 N9640-1 N8802-0 N27981-0 N26998-0 N10240-0 N21016-0 N18529-0 N17907-0 N3228-0 N5563-0 N10797-0 N5726-0 N25897-0 N9941-0 N2818-0 N16079-0 N9360-0 N8957-1 N22937-0
1529	U93588	11/14/2019 3:23:00 PM	N13650 N21632 N25956 N20103 N18435 N19338 N215 N25232 N26451 N20388 N27702 N5273 N14310 N14255 N13929 N19767 N6091 N21188 N22554 N26759 N21952 N12902 N10289 N2201 N26734 N1522 N11949 N18476 N22730 N4115 N28178 N18533 N9072 N14616 N2826 N19326 N8741 N5697 N25628 N20753 N25659 N18092 N3860	N27776-0 N26103-0 N1202-0 N23982-0 N21784-0 N22931-0 N13463-0 N28284-0 N3566-0 N8239-0 N17147-0 N26064-0 N14490-0 N885-0 N14499-0 N14942-0 N13552-0 N2489-1 N4372-0 N11790-0 N5323-0 N6505-0 N18790-0 N622-0 N17621-0 N21159-0
1531	U57089	11/14/2019 12:26:22 PM	N22302 N20568 N11751 N26794 N11009 N10820 N7609 N26022 N12906 N19025 N10207 N12104 N23931 N6652 N21816 N16251 N28406 N25934 N12415 N4385 N6808 N20744 N1723 N3120 N23045 N25975 N24245 N17114 N8053 N3866 N14971 N17446 N18953 N22406 N7076 N24002 N17483 N6423 N19210 N810	N4874-0 N13552-0 N19793-0 N15272-0 N13247-0 N17644-0 N1700-0 N28493-0 N1642-0 N9556-0 N18375-0 N9460-0 N8029-0 N13557-0 N6945-0 N13075-0 N9950-0 N255-0 N776-0 N24231-0 N10809-0 N6505-0 N19871-0 N26548-0 N25418-0 N2470-0 N13316-0 N7483-0 N22805-0 N12833-0 N253-0 N2185-0 N18169-0 N18368-0 N836-0 N2818-0 N8367-0 N15605-0 N24621-0 N25311-0 N10240-0 N21201-0 N8493-0 N11575-0 N1221-0 N22216-0 N16832-0 N16398-0 N13667-0 N20712-0 N16348-0 N23067-0 N658-0 N23295-0 N10795-0 N10977-0 N20884-1 N622-0 N24980-0 N20277-0 N16850-0 N22739-0 N4714-0 N8849-0 N18212-0 N24744-0 N27422-0 N8478-0 N22693-0 N28284-0 N15796-0 N2479-0 N14569-0 N28422-0 N17101-0 N7856-0 N9296-0 N23149-0 N19454-0 N25484-0 N23390-0 N26789-0 N23422-0 N5830-0 N8155-0 N15165-0 N24881-0 N24345-0 N24322-0 N24612-0 N18779-0 N16343-0 N8929-0 N9870-0 N25501-0 N12071-0 N13422-0
1532	U58737	11/14/2019 12:14:13 AM	N21358 N4202 N18246 N20525 N15124 N20909 N17887 N23931 N6139 N27405 N21281 N4215 N16234 N1444 N18426 N14808 N14185 N425 N1104	N22351-0 N25311-0 N19271-0 N22937-1 N15605-0 N25155-0 N25319-0
1543	U14262	11/14/2019 5:38:18 AM	N18613 N23599 N4567 N27643 N7018 N21020 N28296 N3279 N1902	N2766-0 N13667-1 N26998-0 N20009-0 N8654-0 N1599-0 N9451-0 N8802-0 N10086-0 N19629-0 N17839-0 N22379-0 N21328-0 N15804-0 N779-0 N23487-0 N26688-0 N25311-0 N17289-0 N8957-0 N9556-0 N17492-0 N23543-0 N12328-0 N7883-0 N17869-0 N2665-0 N22638-0 N4738-0 N16974-0 N2818-0 N16506-0 N22351-0 N6726-0 N1630-0 N3869-0 N23999-0 N6418-0 N16415-0 N19084-0 N25142-0 N17278-0 N25897-0 N22078-0 N3228-0 N20464-0 N9410-0 N25155-0 N5558-0 N2214-0 N12954-0 N14605-0 N23194-0 N738-0 N15605-0 N22220-0 N14861-0 N13552-0 N8579-0 N17978-0 N5726-0 N11324-0 N22602-0 N25182-0 N25620-0 N8907-0 N14067-0 N6221-0 N21521-0 N18087-0 N9314-0 N6889-0 N12881-0 N4714-0 N27328-0 N11158-0 N14932-0 N27355-0 N13254-0 N13247-0 N23067-0 N17138-0 N15885-0 N9956-0 N16079-0 N25671-0
1546	U21343	11/14/2019 11:07:16 AM	N12103 N28030 N27209 N17526 N4202 N2327 N19136 N11915 N9020 N12188 N23600 N20394 N20953 N4035 N16115 N3763 N8658 N21913 N20749 N13304 N12838 N18612 N22730 N13461 N19583 N2099 N4384 N28418 N15106	N17171-0 N18375-0 N1994-0 N2307-0 N17589-0 N27098-0 N17142-0 N11644-0 N13049-0 N22931-0 N1570-0 N16633-0 N10240-0 N2230-0 N13552-0 N21873-0 N25418-0 N24173-0 N6957-0 N25311-0 N149-0 N10012-0 N8173-0 N13422-0 N10150-0 N14438-0 N25581-0 N8155-0 N6945-0 N6505-0 N19675-0 N13247-0 N8957-0 N23149-0 N21146-0 N17157-0 N19802-0 N15467-0 N17492-0 N23772-0 N18342-0 N18892-0 N20056-0 N9058-0 N22216-0 N27776-0 N7452-0 N22351-0 N22794-0 N17014-0 N22975-0 N13282-0 N23592-0 N28493-0 N24753-0 N3869-0 N14639-0 N8849-0 N4440-0 N22532-1 N622-0 N13316-0 N11575-0 N13667-0 N16349-0 N9375-0 N25926-0 N6889-0 N3368-0 N17839-0 N12833-0 N11446-0 N23409-0 N385-0 N9870-0 N16348-0 N23982-0 N27918-0 N16354-0 N10679-0 N16974-0 N3990-0 N5830-0 N9220-0 N13557-0 N21201-0 N19629-0
1547	U78455	11/14/2019 11:36:06 AM	N18039 N8783 N26926 N10962 N14866 N17674 N17934 N26676 N13443 N6871 N1818 N3087 N21955 N27758 N9748 N28322 N18046 N13443 N3305 N7424 N16440 N15134 N24136 N425 N19853 N2571 N952 N20209	N12833-0 N16348-0 N622-0 N11575-1 N23067-0 N13552-0 N13316-0 N5830-0 N21873-0 N13247-0 N25311-0 N18375-0 N22216-0 N10441-0 N28493-0 N25418-0 N9870-0 N13557-0 N7483-0 N5407-0 N1479-0 N17492-0 N13422-0 N13667-0 N23606-0
1549	U56107	11/14/2019 1:10:31 PM	N17110 N19490 N3094 N17277 N22734 N13787 N715 N17797 N4015 N25046 N7840 N20819 N18465 N17085 N23785 N15917 N12835 N4762 N17110 N22423 N2989 N24776 N15876 N18441 N25812 N6898 N11741 N2326 N9725 N7947 N14962 N9052 N9052 N12035 N8782 N24270 N545 N1723 N3054 N28489 N4312 N12080 N20286 N15730 N3625 N2245 N23821 N978 N22476 N25659 N18479	N23982-0 N23779-0 N11507-0 N21219-0 N4627-0 N27918-0 N18790-0 N27098-0 N20873-0 N13316-0 N12979-0 N15470-0 N2481-0 N13422-0 N5830-0 N25581-0 N8624-0 N16348-0 N19223-0 N5291-0 N7452-0 N12479-0 N14942-0 N22662-0 N25311-0 N11158-0 N1962-0 N9870-0 N622-0 N22289-0 N15467-0 N28284-0 N14947-0 N6945-0 N25418-0 N4412-1 N20105-0 N11790-0 N26548-0 N21038-0 N13463-0 N13552-0 N22019-0 N14909-0 N6221-0 N6513-0 N11575-0 N3114-0 N13247-0 N12667-0 N19629-0 N9548-0 N22216-0 N12833-0 N28404-0 N8478-0 N14605-0 N14972-0 N3550-0 N11446-0 N26064-0
1550	U5159	11/14/2019 11:55:19 AM	N20266 N26128 N11065 N19175 N24919 N7643 N27047 N25457 N10440 N16794 N15124 N15009 N27206 N21395 N15733 N22501 N16386 N16794 N26426 N20447 N19309 N10022 N22673 N28442 N13091 N3340 N8619 N25232 N19126 N20905 N26723 N26393 N6812 N13671 N527 N1637 N13467 N9302 N20905 N14800 N1728 N13114 N7810 N23014 N7645 N27700 N6916 N578 N2455 N11299 N10034 N15246 N22495 N3558 N12871 N7281 N23974 N13025 N21652 N4958 N14792 N20077 N16130 N8247 N1219 N15786 N8573 N3755 N4005 N344 N12356 N22837 N24201 N28501 N25975 N6197 N16101 N17579 N24245 N5640 N19123 N2242 N23948 N14579 N949 N4303 N4354 N6768 N4384 N16639 N10972 N6661 N14233 N12063 N5612 N6587 N6342 N23075 N21189 N11938 N23584 N21608 N718	N13552-0 N13422-0 N28493-0 N21873-0 N23982-0 N20811-0 N19406-0 N19035-0 N56-0 N3867-0 N18368-0 N2470-0 N5830-0 N23592-0 N15605-0 N11815-0 N13316-0 N26548-0 N22216-1 N11575-0 N19675-0 N21452-0 N19629-0 N9058-0 N17492-0 N12833-0 N10821-0 N13667-1 N22503-0 N15467-0 N5867-1 N28504-0 N1570-0 N24753-0 N9568-0 N18375-0 N17815-0 N23067-0 N622-0 N23390-0 N17589-0 N9294-0 N16974-0 N19294-0 N15163-0 N13557-0 N16348-0 N13247-0 N14979-1 N13682-0 N9460-0 N9870-1
1553	U18339	11/14/2019 6:28:22 AM	N19582 N27124 N27446 N23136 N11625 N20691 N7412 N2406 N1068 N24461 N20045 N22330 N24179 N12384 N14579 N26093 N24790 N13425 N13123 N15106 N6416	N26688-0 N779-0 N9451-0 N13667-0 N2818-0 N3869-0 N25311-0 N13247-0 N25897-1 N23487-0 N25155-0 N8654-0 N13552-0
1556	U22849	11/14/2019 1:02:30 PM	N25403 N8270 N22024 N5974 N21423 N18472 N177 N3991 N24549 N25461 N5057 N420 N18014 N14672 N6148 N19709 N17425 N28424 N24676 N11782 N26488 N7680 N21980 N20861 N3959 N24431 N10246 N1030 N14026 N9076 N28576 N17099 N6584 N2079 N23325 N28178 N27591 N20391 N28059 N7362 N2450 N17446 N22406 N4211 N14616 N13526 N1899 N24918	N16348-0 N11575-0 N13422-0 N25311-0 N26548-0 N5830-0 N9296-0 N18375-0 N9870-0 N13667-0 N22216-0 N13316-0 N13247-0 N13552-0 N25418-1 N13557-0 N12833-0 N622-0
1559	U16258	11/14/2019 5:52:26 PM	N21424 N8509 N13851 N28495 N27420 N28048 N2134 N12103 N7216 N4451 N5358 N5392 N22526 N13319 N20055 N1989 N21091 N27610 N7589 N20704 N9302 N215 N10337 N14381 N12079 N15803 N16487 N2344 N15245 N24581 N23438 N3649 N4867 N22009 N13509 N7234 N17674 N23674 N15020 N1374 N20086 N18866 N4688 N16347 N27541 N6090 N7549 N4106 N15574 N2618 N10656 N1360 N16836 N44 N26435 N26853 N2683 N28427 N12444 N9635 N27494 N27948 N25054 N23160 N15649 N25587 N26190 N21715 N5792 N514 N28048	N16932-0 N13316-0 N622-0 N17171-0 N23409-0 N12020-0 N19629-0 N22216-0 N5390-0 N7139-0 N6505-0 N19904-1 N28422-0 N17091-0 N6011-0 N2740-0 N10599-1 N27137-0 N24768-0 N19616-0 N13474-0 N11158-0 N1202-0 N5579-0 N14490-0 N14499-0 N20025-0 N4378-0 N27223-0 N23480-0 N20375-0 N17038-0 N21391-0 N17621-0 N13497-0 N9992-0 N16974-0 N4649-0 N7153-0 N7089-0 N21159-0
1568	U25647	11/14/2019 11:01:50 AM	N4457 N4088 N25437 N19432 N3782 N14785 N1240 N12079 N26074 N16844 N16066 N17400 N12038 N12118 N15509 N16666 N4214 N8539 N5233 N17673 N26403 N1055 N15247 N14065 N15247 N24948 N8606 N10836 N4812 N24946 N26159 N3790 N3800 N25054 N20646 N13354 N14073 N11064 N25452	N7924-1 N9870-0 N21201-0 N19871-0 N17492-0 N19054-0 N9387-0 N20712-1 N6945-0 N6547-0 N16398-0 N13316-0 N8078-0 N17138-0 N622-0 N22216-0 N18375-0 N25418-0 N23606-0 N13422-0 N12833-0 N21873-0 N23982-0 N13247-0 N1529-0 N974-0 N13552-0 N24931-0 N22019-0 N17839-0 N5830-0 N27918-0 N1570-0 N13667-0 N22532-0 N26979-0
1569	U82166	11/14/2019 7:21:24 AM	N24638 N25437 N10810 N28159 N8084 N12618 N2462 N14672 N11427 N13297 N14263 N1852 N8067 N16538 N1055 N18484 N4036 N3994 N21517 N14065 N15488 N24245 N17099 N723 N27591 N3790 N12560 N17738 N13881 N750 N13203 N26428	N974-0 N8654-0 N8160-0 N14569-0 N14797-0 N2818-0 N2489-0 N19871-0 N5726-1 N10378-0 N16079-0 N19366-0 N12742-0 N14605-0 N10150-0 N23591-0 N13247-0 N20105-0 N4110-0 N2185-0 N25897-0 N13552-0 N7832-0 N3050-0 N26998-0 N16974-0 N14073-0 N25333-0 N11446-0 N7261-0 N257-0 N25620-0 N25311-0 N21146-0 N13606-0 N15605-0 N17978-0 N26661-0 N23487-0 N27878-0 N25220-0 N16916-0 N23409-0 N14639-0 N19406-0 N27355-0 N2290-0 N5617-0 N22078-0 N11158-0 N27981-0 N17138-0 N10679-0 N9459-0 N4627-0 N4099-0 N1570-0 N17839-0 N4541-0 N27924-0 N19629-0 N21328-0 N823-0 N17869-0 N6889-0 N2230-0 N9451-0 N19153-0 N18087-0
1570	U65542	11/14/2019 10:25:19 AM	N21795 N24774 N10358 N20881 N4850 N1038 N4617 N14242 N16607 N3826 N4124 N5755 N14297 N9802 N14297 N25823 N8764 N14065	N13552-0 N23114-0 N658-0 N22019-0 N1815-0 N27918-0 N14979-0 N15467-0 N2818-0 N10012-0 N22216-0 N25897-0 N6726-0 N17839-0 N13667-1 N8849-0 N18375-0 N21201-0 N19871-0 N20712-0 N22532-0 N25311-0 N6945-0 N16348-0 N13075-0 N21873-0 N5830-0 N6502-0 N23592-0 N25581-0 N28370-0 N19675-0 N13247-0 N27776-0 N24064-0 N17492-0 N974-0 N1570-0 N15885-0 N13316-0 N12833-0 N23772-0 N9870-0
1573	U85049	11/14/2019 9:25:43 AM	N10676 N11723 N3156 N16794 N8784 N20394 N4617 N20286 N13494 N14065 N27408 N19147 N10972 N20117 N17235 N19341 N10231	N3870-1 N25897-0 N26688-0 N9870-0 N2818-0 N13552-0 N6726-0 N16348-0 N28422-0 N5127-0 N11815-0 N25311-0 N16506-0 N12833-0 N15885-0 N13316-0 N22216-0 N8654-0 N17839-0 N13247-0 N18375-0 N13667-0 N17492-0 N974-0
1575	U25106	11/14/2019 4:07:22 PM	N13286 N4227	N17171-0 N14499-0 N14490-0 N1202-0 N28422-0 N2740-0 N13497-1 N6011-0 N6505-0 N17621-0 N22216-0 N21159-0 N9621-0
1583	U38437	11/14/2019 6:47:01 AM	N17121 N17575 N22777 N10917	N3869-1 N25311-0
1584	U28717	11/14/2019 2:03:49 PM	N3509 N26143 N17339 N16918 N23990 N5124 N6653 N21817 N20332 N6096 N13036 N25362 N21816 N20723 N11342 N11481 N20903 N20752 N22499 N2790 N18187 N7645 N25455 N12883 N27013 N21627 N7834 N5399 N20077 N12242 N25265 N14776 N23794 N11835 N8937 N6691 N18607 N8450 N25348 N16115 N25929 N4013 N15579 N8573 N1219 N16455 N7615 N12666 N5768 N26984 N12941 N22843 N24278 N12291 N23045 N25677 N14808 N20717 N8067 N9322 N13036 N12941 N6511 N335 N5901 N8291 N13700 N20730 N14065 N17099 N1551 N18219 N10162 N10729 N24245 N8693 N2242 N6523 N25634 N1551 N6178 N12838 N5901 N6317 N558 N14178 N18259 N12026 N6437 N22470 N14616 N25575 N16026 N7654 N24816 N15822 N28348 N17504 N2592 N2904 N15106 N5938 N3503 N12106 N6426 N3643 N25012 N22194 N1156 N18912 N10231 N4700	N1202-0 N22662-0 N9870-0 N13422-0 N28404-0 N26548-0 N13247-0 N3869-0 N5830-0 N11790-0 N23982-0 N22216-1 N13463-0 N11575-0 N13552-0
1589	U69740	11/14/2019 11:01:44 AM	N9710 N12227 N5180 N27836	N25418-0 N9870-0 N12833-0 N11575-0 N22216-0 N13667-1 N23606-0 N18375-0 N13552-0 N13422-0 N21873-0
1598	U3285	11/14/2019 11:58:58 AM	N28241 N12815 N15366 N13052 N215 N7175 N3087 N24505 N8205 N17579 N10917 N13700 N4384 N15106	N25311-0 N9870-0 N13422-0 N25418-0 N13247-0 N17157-0 N253-0 N622-1 N5830-0 N26548-0 N16348-0 N13316-0 N18375-0 N3212-0 N19406-0 N13552-0 N22216-0 N28493-1 N12833-0 N25607-0 N21873-0 N15852-0 N17492-0 N11575-0
1606	U19333	11/14/2019 8:25:05 AM	N18359 N2983 N4202 N18347 N19136 N18766 N15072 N5734 N22980 N4575 N17944 N16699 N15733 N26860 N13655 N7609 N14670 N16386 N23600 N7559 N20903 N6210 N23130 N3763 N9198 N12493 N6115 N8211 N10034 N20302 N25455 N19569 N25455 N8410 N5399 N4595 N12242 N16844 N23452 N14808 N365 N1517 N22851 N20019 N11938 N13271 N810 N23293 N305 N24162	N4660-0 N6726-0 N3869-0 N22532-0 N17391-0 N17839-0 N25311-0 N2470-0 N15272-0 N2818-0 N15885-0 N25581-0 N17492-0 N27918-0 N9056-0 N23114-1 N16348-0 N13667-0 N9870-0 N26688-0 N12833-0 N974-0 N13049-0 N23592-0 N8654-0 N8849-1 N25897-0 N13247-0 N13552-0 N13316-0
1607	U38200	11/14/2019 11:00:46 AM	N24151 N2558 N22944 N8415 N17328 N12103 N12759 N10711 N22606 N7590 N21282 N4202 N24869 N3265 N20817 N4132 N3847 N26247 N10624 N10634 N25457 N12815 N7625 N16901 N20809 N26330 N26030 N14189 N21331 N8786 N16386 N26312 N16694 N25316 N21816 N24014 N15830 N21603 N16188 N25081 N11025 N16164 N27995 N28406 N1638 N17200 N5511 N4385 N12771 N10077 N24356 N3602 N12118 N13631 N6903 N8244 N15799 N18192 N14297 N8949 N4912 N16121 N10989 N14776 N23900 N7742 N13615 N20435 N10451 N23674 N20286 N22618 N7728 N8937 N16347 N18024 N15507 N4013 N21020 N20886 N28188 N27827 N24495 N19533 N26367 N3258 N395 N27458 N8079 N22111 N6197 N21309 N11576 N15894 N25262 N19213 N13700 N22851 N1243 N14065 N8785 N13449 N15185 N15167 N639 N6523 N2468 N24954	N19406-0 N23982-0 N5830-0 N23772-0 N3869-0 N16974-0 N21873-0 N974-0 N25884-0 N25311-0 N21201-0 N1994-0 N22532-0 N5726-0 N13282-0 N27536-0 N4247-0 N27918-0 N22019-0 N20105-0 N11489-0 N13075-0 N20712-0 N6945-1 N21784-0 N8849-0 N25897-0 N9058-0 N10012-0 N24064-0 N26998-0 N22794-0 N24246-0 N11158-0
1611	U82301	11/14/2019 8:05:48 AM	N11669 N11136 N6122 N25455 N6436 N8925 N12606 N18996 N19123 N14065 N22194 N28025	N2185-0 N9459-0 N13957-0 N25311-0 N13247-0 N6726-0 N26688-0 N5065-0 N8654-0 N7856-0 N2818-1 N13667-0 N26510-0 N19366-0 N13316-0 N6221-0 N22351-0 N17839-0 N17492-0 N25884-0 N12833-0 N27918-0 N23663-0 N16348-0 N25897-0 N9870-0 N13552-0 N3869-0
1615	U2910	11/14/2019 8:54:48 AM	N21894 N27489 N12687 N8007 N9461	N6502-1 N13552-0
1618	U22971	11/14/2019 3:06:56 AM	N20052 N9969 N1218 N20030 N22320 N12157 N7196 N25956 N11621 N22977 N28214 N22954 N22255 N8270 N21253 N20609 N24619 N24517 N9009 N19773 N11532 N643 N5180 N14486 N21603 N10870 N6598 N6385 N12104 N15132 N21281 N9030 N20388 N25507 N4887 N27700 N8084 N13598 N1296 N20888 N24132 N9108 N12618 N12077 N6496 N27607 N10077 N6348 N3582 N332 N10218 N19398 N26189 N24245 N28597 N9784 N1302 N28316 N17348 N6108 N9081 N23110	N5726-0 N2665-0 N12903-0 N2766-0 N16373-0 N7744-0 N2494-0 N3228-0 N10797-0 N8579-0 N22952-0 N27391-0 N18079-0 N26688-0 N25345-0 N16079-0 N2818-0 N8654-0 N26157-0 N15165-0 N16415-0 N25311-0 N6221-0 N18638-0 N26510-0 N21016-0 N16337-0 N2797-0 N23137-0 N24029-0 N22351-0 N17978-0 N23487-0 N19629-0 N8173-0 N3869-0 N17743-0 N17907-0 N9640-0 N17289-0 N23147-0 N23067-0 N25155-0 N2214-0 N9360-0 N14054-0 N25897-0 N27355-0 N9983-0 N22937-0 N17839-0 N11158-0 N26998-1 N2470-0 N4738-0 N17389-0 N15605-0 N19157-0 N14531-0 N19242-0 N5563-0 N18197-0 N2185-0 N341-0 N20464-0
1626	U29090	11/14/2019 1:39:13 PM	N9234 N10933 N14776 N23674 N6406 N6197 N14335 N13881	N25311-0 N6777-0 N14010-0 N19035-0 N12979-0 N17138-0 N12833-0 N20887-0 N22931-0 N26548-0 N16348-0 N2230-0 N17171-0 N149-0 N23457-0 N23067-0 N28504-0 N10597-0 N13316-0 N11575-0 N28493-0 N2261-0 N27776-0 N19596-0 N13247-0 N622-0 N7153-0 N5830-0 N2022-0 N28404-0 N15755-0 N27918-0 N8849-1 N16506-0 N9460-0 N23982-0 N3867-0 N19802-0 N22662-0 N20105-0 N2463-0 N1570-0 N9220-0 N18790-0 N13463-0 N10729-0 N13552-0 N11790-0 N23170-0 N253-0 N5617-0 N22532-0
1627	U22553	11/14/2019 2:11:25 PM	N3269 N20454 N20156 N7611 N19569 N25876 N17579 N9183	N3869-0 N13552-1 N26548-0 N22216-0 N1202-0 N9870-0 N11575-0 N13247-0 N28404-0 N11790-0 N23982-0 N13422-0 N13463-0 N622-0
1630	U67859	11/14/2019 5:30:05 AM	N13733 N25712 N3076 N9969 N26562 N22024 N23601 N9964 N21419 N18746 N27583 N1219 N15352 N6986 N6197 N16836 N17579 N11542 N22398 N25811 N8875 N25012 N9764	N20267-0 N13569-0 N13552-0 N17389-0 N15804-0 N22351-0 N26510-0 N27878-0 N13254-1 N4803-0 N3228-0 N25897-0 N17839-0 N17492-0 N25155-0 N25311-0 N21016-0 N6221-0 N26688-0 N26998-1 N8078-0 N6816-0 N1570-0 N22078-0 N14932-0 N21201-0 N16079-0 N28205-0 N9941-0 N15885-0 N8579-0 N8272-0 N17869-0 N13247-0 N10237-0 N2360-0 N2470-0 N3869-0 N9314-0 N25620-0 N19157-0 N12328-0 N8654-0 N341-0 N23487-0 N7124-0 N11672-0 N17278-0 N9451-0 N2766-0 N2214-0 N23876-0 N13931-0 N10821-0 N27355-0 N5996-0 N3856-0 N13667-0 N7089-0 N779-0 N16506-0 N2818-0
1631	U34143	11/14/2019 7:30:10 AM	N6719 N27625 N19276 N10387 N20282 N27606 N10711 N7795 N25457 N27525 N743 N24409 N8533 N3052 N26260 N15315 N152 N6309 N16372 N12563 N18031 N6406 N11192 N22851 N15573 N9078 N12941 N13461 N13461 N5792 N17235 N7070 N14487 N5938 N9515 N810 N17086 N24162 N22194	N18622-0 N14947-0 N9480-0 N13667-0 N8173-0 N19153-0 N22078-0 N6503-0 N1824-0 N9058-0 N8579-0 N18242-0 N17589-0 N13552-0 N13247-0 N833-0 N4012-0 N17138-0 N13957-0 N12683-0 N8849-0 N11158-0 N2818-0 N25884-0 N25155-0 N2766-0 N12667-0 N19629-0 N11411-0 N28284-0 N15885-0 N23543-0 N2360-0 N12328-0 N23487-0 N10751-0 N13887-0 N8654-0 N1570-0 N13569-0 N17492-0 N22043-0 N21328-0 N12833-0 N8802-0 N25780-0 N9941-0 N5343-0 N26688-0 N25311-0 N23663-0 N11764-0 N9459-1 N26510-0 N7089-0 N25897-0 N3869-0 N10086-0 N22379-0 N17839-0 N25598-0 N4110-0 N6726-0
1633	U22377	11/14/2019 9:50:49 AM	N14201	N12833-0 N13667-0 N22216-1 N17839-0 N25311-0 N4110-0 N25897-0 N9870-0 N6502-0 N18375-0
1635	U32337	11/14/2019 6:53:28 AM	N20200 N11621 N27052 N18766 N27206 N21816 N7795 N24383 N17052 N2139 N16927 N24207 N20388 N14310 N12777 N1376 N13063 N15348 N26213 N377 N10035 N14672 N15990 N8925 N1688 N5197 N12672 N11409 N10220 N2897 N13996 N10972 N11029 N393 N8163 N2468	N25311-0 N9451-0 N8654-0 N25897-0 N13247-0 N2818-0 N25155-0 N2766-0 N20710-1 N2214-0 N19366-0 N23487-0 N3869-0 N12328-0 N13667-0 N26688-0 N13552-0 N17839-0 N17492-0 N15885-0
1636	U52852	11/14/2019 7:07:49 AM	N21894 N20589 N11621 N11693 N14189 N27489 N10888 N21816 N24638 N5273 N25455 N9177 N1852 N27545 N24431 N22330 N5026 N5026 N12085 N14616 N425 N15106 N10231	N3869-1 N25311-0
